URL,Назва туру,Маршрут (міста),Кількість днів,Виїзд з / Найближча дата,Входить у вартість,Додатково оплачується,Допки (за бажанням),Особливості туру,Базова ціна (€),Стара ціна (€),Статус парсингу,Дата парсингу
https://www.i-travel.com.ua/avtobusna-podorozh-kurazh-stolytsyamy-zi-lvova/,Автобусна подорож “Кураж столицями” зі Львова,"біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі.",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 3150 грн. 60 EUR - Знижка на дитину віком до 11,99 років - 525 грн. 10 EUR - Кількість днів - 4 - Кількість нічних переїздів - 1 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів проїзд на автобусі єврокласу - проживання проживання в готелях 2-3 * - сніданки в готелях - медичне страхува",,,,,✅ done,"20.05.2026, 13:48:46"
https://www.i-travel.com.ua/?p=44883,Автобусний тур «Угорський танок: Будапешт і Відень» зі Львова,"біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі.",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 4200 грн. 80 EUR - Знижка на дитину віком до 11,99 років - 525 грн. 10 EUR - Кількість днів - 4 - Кількість нічних переїздів - 0 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 2-3* – сніданки в готелях – медичне страхування – супровід групи –",,,,,✅ done,"20.05.2026, 13:48:52"
https://www.i-travel.com.ua/?p=17126,"Автобусний тур «Європейська розкіш – Ніцца, Монако, Портофіно…» зі Львова",Європейська розкіш → Європейська розкіш → Європейська розкіш → проїзд автобусом → готелях → років → факультативні екскурсії → особи → особисті витрати → громадський транспорт → Важлива інформація → не будуть → панорамами Парламенту → Штрауса → морем → ятку → при заселенні → Європейська розкіш,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 7350 грн. 140 EUR - Знижка на дитину віком до 11,99 років - 1575 грн. 30 EUR - Кількість днів - 6 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 3* – сніданки в готелях – оглядові екскурсії у Венеції, Генуї, Н",,,,,✅ done,"20.05.2026, 13:48:58"
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,Важлива інформація → не будуть → на планеті → ще Канни → морем → при заселенні,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 10500 грн. 200 EUR - Знижка на дитину віком до 11,99 років - 2625 грн. 50 EUR - Кількість днів - 8 - Кількість нічних переїздів - 1 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів - проїзд на автобусі - проживання в готелях 3* - сніданки - медична страховка від нещасного випадку для т",,,,,✅ done,"20.05.2026, 13:49:04"
https://www.i-travel.com.ua/?p=49335,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,Важлива інформація → не будуть → панорамами Парламенту → Штрауса → морем → Все це → цього міста → сучасного мистецтва → ще Канни → Мілан → побачимо Дуомо → громадським транспортом → міста Комо → Палац Правосуддя → зараз же → ятку → при заселенні,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 7875 грн. 150 EUR - Знижка на дитину віком до 11,99 років - 2100 грн. 40 EUR - Кількість днів - 7 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів - проїзд автобусом єврокласу - проживання у готелі 3* зі сніданками - медичне страхування від нещасного ви",,,,,✅ done,"20.05.2026, 13:49:10"
https://www.i-travel.com.ua/?p=8011,Автобусний тур «Джульєтта і гондоли» зі Львова,туру:,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 3150 грн. 60 EUR - Знижка на дитину віком до 11,99 років - 525 грн. 10 EUR - Кількість днів - 4 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 2-3* – сніданки в готелях – оглядова екскурсія у Венеції – страхув",,,,,✅ done,"20.05.2026, 13:49:16"
https://www.i-travel.com.ua/?p=47356,"Автобусний тур «Спокусливе тріо: Венеція, Ніцца, Барселона» зі Львова",проїзд автобусом → готелях → Любляна → років → факультативні екскурсії → екскурсійні об'єкти → особисті витрати → громадський транспорт → Штрауса → морем → Болонья → Все це → цього міста → ще Канни → Любляна → ятку → Важлива інформація → не будуть,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 13125 грн. 250 EUR - Знижка на дитину віком до 11,99 років - 2625 грн. 50 EUR - Кількість днів - 9 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 2-3* – сніданки в готелях – оглядові екскурсії у містах Венеція",,,,,✅ done,"20.05.2026, 13:49:22"
https://www.i-travel.com.ua/?p=46859,"Автобусний тур «Тисячі лайків: Венеція, Рим, Піза Флоренція» зі Львова",туру:,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 3675 грн. 70 EUR - Знижка на дитину віком до 11,99 років - 525 грн. 10 EUR - Кількість днів - 5 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 2-3* – сніданки в готелях – оглядові екскурсії у Римі, Венеції та ",,,,,✅ done,"20.05.2026, 13:49:28"
https://www.i-travel.com.ua/?p=45491,Автобусний тур «Італійська симфонія: Венеція + Доломітові Альпи» зі Львова,готелях → Відень → років → екскурсійні об'єкти → особисті витрати → громадський транспорт → Важлива інформація → не будуть → панорамами Парламенту → келих ігристого → морем → Мольвено → нації світу → Відень → віденської культури → ють → ярні → Це → Відень → Відвідаємо Хофбург → Далі → Будинок Хундертвассера,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 6300 грн. 120 EUR - Знижка на дитину віком до 11,99 років - 1050 грн. 20 EUR - Кількість днів - 6 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проживання у готелях 2-3* – сніданки в готелях – оглядові екскурсії у Венеції, Тренто, Больцано, Відень ",,,,,✅ done,"20.05.2026, 13:49:34"
https://www.i-travel.com.ua/avtobusnyj-tur-dolomitovi-alpy-mandrivka-sered-velychi-vershyn-zi-lvova/,Автобусний тур «Доломітові Альпи – мандрівка серед величі вершин» зі Львова,Важлива інформація → не будуть → панорамами Парламенту → келих ігристого → нації світу → Мольвено → Любляна → ятку,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 9450 грн. 180 EUR - Знижка на дитину віком до 11,99 років - 1575 грн. 30 EUR - Кількість днів - 7 - Кількість нічних переїздів - 0 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів - проїзд автобусом єврокласу - проживання у готелях 2-3* + сніданки - медичне страхування від нещасного ви",,,,,✅ done,"20.05.2026, 13:49:40"
